Order ID,Final Product Name,ReXI Fiber Required To Make Final Product,Individual_FibreQuantity,Total_FibreQuantity,PercentageOfTotal,Forecast_Units_Per_Product_of_10000,Individual_Forecast_FibreQuality_of_10000_Product,Total_Forecast_Fibre_For_All_Products
20908,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20909,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20910,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20911,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20911,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20912,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20913,Fine-Fox-12 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20914,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20915,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20916,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20917,Cosmo-Chic-20 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20918,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20919,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20920,City-Charmer-24 Inches-Natural-Color,Rexi-straight-hair-26 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20921,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20921,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20922,Soft-Girl-12 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20923,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20924,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20925,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20926,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20927,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20927,Virgo-Aura-20 Inches-Black,Rexi-straight-hair-26 Inches-Black,4,4081.25,0.1,10,40,16496
20928,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20929,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20930,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20933,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20933,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20934,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20935,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20936,Sleek-Charmer-24 Inches-Black,Rexi-straight-hair-24 Inches-Black,1,4081.25,0.02,2,2,16496
20937,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20939,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
20939,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
20940,Spicy-Icon-12 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-18 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20942,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20943,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20945,Cosmo-Chic-20 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20946,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20947,Spiral-Sweetheart-8 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.5,4081.25,0.04,4,6,16496
20948,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20949,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20950,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20951,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20952,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20952,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20953,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20954,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20955,Sleek-Charmer-18 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
20956,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20957,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20959,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20960,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20960,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20960,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20961,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20962,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20964,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20965,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20967,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20967,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20967,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20967,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20967,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
20968,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20969,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20970,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20971,Classic-Cougar-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20972,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20972,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20973,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20974,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20975,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20976,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
20977,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20978,Soft-Girl-10 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20979,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20980,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20981,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20981,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20982,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20983,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
20984,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20985,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
20986,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
20989,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20990,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20991,Spicy-Icon-12 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-18 Inches-Natural-Color,2,4081.25,0.05,5,10,16496
20992,Classic-Cougar-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20993,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
20994,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
20995,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
20997,Pop-Princess-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
20997,Classic-Cougar-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
20998,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21000,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
21000,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
21000,Midnight-Muse-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.25,4081.25,0.03,3,3.75,16496
21001,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21003,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
21003,Fine-Fox-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21003,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21004,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21005,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
21006,Pop-Princess-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
21007,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21008,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21009,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21010,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21011,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
21012,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
21013,Classic-Cougar-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
21014,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21015,Midnight-Muse-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.25,4081.25,0.03,3,3.75,16496
21016,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
21017,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
21019,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
21019,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21019,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21020,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21021,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21022,Soft-Girl-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21023,Midnight-Muse-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.25,4081.25,0.03,3,3.75,16496
21024,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21025,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21025,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21026,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21026,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21026,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21027,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
21028,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
21029,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
21030,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
21030,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21031,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21032,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21032,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
21033,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21033,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21033,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21034,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21035,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
21037,Cosmo-Chic-20 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21038,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21039,Soft-Girl-12 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
21040,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21041,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21042,City-Charmer-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
21043,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
21044,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21045,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21046,Soft-Girl-10 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21046,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21047,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21048,Soft-Madame-22 Inches-Burgundy,Rexi-straight-hair-24 Inches-Burgundy,1.5,4081.25,0.04,4,6,16496
21049,City-Charmer-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
21050,Ripple-Flex-24 Inches-Black,Rexi-straight-hair-26 Inches-Black,2,4081.25,0.05,5,10,16496
21051,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21051,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21052,Urban-Wonder-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
21053,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21055,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21055,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21055,Sleek-Charmer-24 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21056,Pop-Princess-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21057,Soft-Girl-10 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21058,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21059,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21061,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21062,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21063,Sleek-Charmer-18 Inches-Black,Rexi-straight-hair-18 Inches-Black,1,4081.25,0.02,2,2,16496
21064,Cherry-Locks-18 Inches-Black,Rexi-straight-hair-20 Inches-Black,1.75,4081.25,0.04,4,7,16496
21064,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21065,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21066,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
21067,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21068,Sweet-Siren-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21068,Cherry-Locks-18 Inches-Natural-Color,Rexi-straight-hair-20 Inches-Natural-Color,1.75,4081.25,0.04,4,7,16496
21069,Sweet-Siren-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21070,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21070,Midnight-Muse-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.25,4081.25,0.03,3,3.75,16496
21070,Soft-Girl-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21071,Soft-Girl-10 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.5,4081.25,0.04,4,6,16496
21072,Spicy-Icon-12 Inches-Black-Highlights-Burgundy,Rexi-straight-hair-18 Inches-Black,2,4081.25,0.05,5,10,16496
21073,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21073,Sweet-Siren-22 Inches-Dark-Cherry,Rexi-straight-hair-24 Inches-Dark-Cherry,1.5,4081.25,0.04,4,6,16496
21074,Dreamy-Halo-22 Inches-Natural-Color-Highlights-Honey-Blonde,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21075,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21076,Soft-Madame-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.5,4081.25,0.04,4,6,16496
21077,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
21078,Pop-Princess-22 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
21079,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21080,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21081,Mother-12 Inches-Black,Rexi-straight-hair-18 Inches-Black,1.75,4081.25,0.04,4,7,16496
21081,Midnight-Muse-22 Inches-Black,Rexi-straight-hair-24 Inches-Black,1.25,4081.25,0.03,3,3.75,16496
21082,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21083,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
21085,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
21086,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21087,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21089,Sleek-Charmer-18 Inches-Honey-Blonde,Rexi-straight-hair-18 Inches-Honey-Blonde,1,4081.25,0.02,2,2,16496
21090,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21091,Cosmo-Chic-20 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21092,Soft-Madame-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.5,4081.25,0.04,4,6,16496
21093,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21094,Cosmo-Chic-20 Inches-Honey-Blonde,Rexi-straight-hair-24 Inches-Honey-Blonde,1.5,4081.25,0.04,4,6,16496
21095,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21096,Urban-Wonder-12 Inches-Natural-Color,Rexi-straight-hair-18 Inches-Natural-Color,1,4081.25,0.02,2,2,16496
21097,Mother-12 Inches-Chocolate,Rexi-straight-hair-18 Inches-Chocolate,1.75,4081.25,0.04,4,7,16496
21098,Midnight-Muse-22 Inches-Natural-Color,Rexi-straight-hair-24 Inches-Natural-Color,1.25,4081.25,0.03,3,3.75,16496
